RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7348,594080,Surname7347,615,Germany,Male,22,6,54776.237004746516,3,0,0,87410.78817512325,0
7349,892299,Surname7348,608,Germany,Male,39,7,212989.97903113975,2,0,0,105655.21293379566,0
7350,705108,Surname7349,680,France,Female,38,0,246384.9968612547,1,0,0,105359.29617541151,1
7351,461659,Surname7350,741,Germany,Male,44,9,149788.17214064044,2,1,0,198882.82477729485,1
7352,371265,Surname7351,659,France,Female,41,5,11792.760829960585,3,0,0,172397.9384348389,1
7353,101539,Surname7352,653,Spain,Female,40,6,175566.34224181887,4,1,0,37972.33755222264,1
7354,510243,Surname7353,594,Germany,Male,49,6,134526.7199185269,3,0,1,192513.2451196631,0
7355,489546,Surname7354,740,Germany,Male,35,8,178011.82695939357,3,1,1,117949.46286699991,1
7356,960661,Surname7355,659,Spain,Male,46,6,47058.8499289587,3,0,0,125863.754670819,0
7357,412579,Surname7356,631,Germany,Male,50,6,151449.70720903357,4,0,1,62456.29512608143,1
7358,615584,Surname7357,622,Germany,Male,32,5,134798.5859300457,4,0,1,67570.49934685088,0
7359,163965,Surname7358,732,Germany,Male,33,2,150622.6899798622,1,0,1,36200.57282289842,0
7360,615249,Surname7359,629,Spain,Male,30,5,181936.87156997726,1,0,0,167625.21836636413,0
7361,473192,Surname7360,732,France,Male,24,8,136054.1933434189,1,1,0,101840.10486069531,0
7362,982876,Surname7361,612,France,Male,56,10,80452.6113883082,4,0,0,28538.78268516099,0
7363,432066,Surname7362,707,Spain,Male,69,9,77250.95258374132,4,0,0,94417.9993121983,0
7364,197799,Surname7363,666,Spain,Female,40,2,173763.36509694552,3,0,0,74695.11267217781,1
7365,193948,Surname7364,573,Spain,Female,34,2,165962.98956370007,3,0,1,141107.98024619077,1
7366,576055,Surname7365,643,France,Male,55,10,105500.6762450445,2,1,1,45450.044040561625,0
7367,243314,Surname7366,474,Spain,Male,44,6,88384.75708920005,2,0,0,187706.4474017492,0
7368,348099,Surname7367,590,France,Male,30,6,155031.95850752087,1,0,0,158420.33178990663,1
7369,895379,Surname7368,523,Spain,Male,29,4,78040.17791778925,3,0,1,84387.00279752968,0
7370,867610,Surname7369,809,Germany,Male,46,7,240816.14515233054,3,0,0,45748.99431625143,1
7371,826826,Surname7370,524,France,Female,41,7,149118.88190750618,2,1,0,155826.24834706305,0
7372,859066,Surname7371,850,France,Male,49,10,147985.65675346713,1,0,1,32529.489528328333,0
7373,355821,Surname7372,691,Spain,Male,45,10,34083.34170064517,3,0,0,26600.30244080505,0
7374,817176,Surname7373,608,Germany,Female,25,1,152411.98287912886,2,1,1,139175.034233796,1
7375,410929,Surname7374,714,France,Male,30,10,73731.28155039372,1,1,0,48055.01815584893,0
7376,886939,Surname7375,598,Spain,Male,29,5,112957.35310561075,1,0,1,132185.11267097434,0
7377,560188,Surname7376,537,Germany,Female,40,4,134549.84753406738,1,1,0,77509.1018166838,0
7378,782511,Surname7377,656,France,Male,36,3,119487.90189117481,2,1,0,28214.40706328599,0
7379,111618,Surname7378,706,Spain,Male,33,6,202348.3128045873,3,0,0,128650.09975579593,1
7380,436430,Surname7379,752,Germany,Female,34,3,24865.83223481029,2,1,1,132815.5032329794,0
7381,378266,Surname7380,689,France,Male,44,4,41832.21894544212,3,0,0,112628.23732547078,0
7382,762714,Surname7381,607,France,Female,36,7,39247.50644619063,3,0,0,76285.78156737056,0
7383,996030,Surname7382,760,Germany,Male,31,4,204208.34297111392,3,1,0,183635.09970648846,0
7384,710724,Surname7383,743,Spain,Female,24,10,29556.070718110976,4,1,0,139244.98899518015,0
7385,310448,Surname7384,671,Spain,Female,28,10,242860.6078734659,4,0,1,115331.30688074812,1
7386,595919,Surname7385,746,Germany,Male,48,8,242291.32261234103,4,0,0,101396.75708012053,0
7387,236109,Surname7386,824,France,Female,31,9,247954.1397552413,1,1,0,170173.65405921589,1
7388,128633,Surname7387,606,Germany,Female,56,1,244922.2900528574,3,1,0,192639.73343340465,1
7389,910927,Surname7388,578,Germany,Male,44,1,37254.932117712444,1,1,0,115876.76240306131,1
7390,950982,Surname7389,604,Germany,Female,29,8,164354.33829838518,2,1,0,19390.092009433996,1
7391,312456,Surname7390,542,France,Female,31,1,99922.5864060213,3,1,0,103335.17866305963,0
7392,398627,Surname7391,697,Germany,Male,18,2,182955.818439497,4,0,0,132647.71079108882,0
7393,475325,Surname7392,521,Germany,Female,33,5,101479.48502385028,2,1,0,165331.3429760854,0
7394,566589,Surname7393,751,France,Male,57,3,95809.65601677522,4,0,1,68997.95403490515,0
7395,396213,Surname7394,596,France,Female,54,7,225987.78116800252,2,1,1,138534.10042877553,1
7396,238442,Surname7395,758,Germany,Female,54,7,123636.67829878084,3,1,1,18791.012514419177,1
7397,744161,Surname7396,445,Spain,Female,44,1,184939.54785178645,3,1,0,76774.68380449364,1
7398,171947,Surname7397,619,Germany,Female,36,1,162479.28710981988,1,0,0,66801.4443846761,1
7399,270205,Surname7398,546,France,Male,38,2,164427.11746086014,4,1,1,26263.028530063086,1
7400,851395,Surname7399,758,France,Female,43,10,87279.40797865622,4,0,1,143369.6215881561,0
7401,195761,Surname7400,784,France,Male,37,1,63112.085333368064,3,0,0,80008.21460199737,1
7402,475897,Surname7401,462,Spain,Male,30,4,221357.88163190152,1,0,1,51398.99028474787,0
7403,653214,Surname7402,719,France,Female,37,0,6147.467883679314,1,1,1,37953.7934098306,0
7404,986214,Surname7403,735,Spain,Male,24,6,43231.39672127316,4,1,0,181701.24950932068,0
7405,204700,Surname7404,676,France,Female,43,7,33196.809946068104,3,1,0,36367.0240989202,0
7406,436128,Surname7405,697,France,Male,28,3,237346.78074689346,4,1,0,174480.03600327388,0
7407,536606,Surname7406,691,Germany,Female,43,6,1256.5931905058615,3,1,1,108743.23864996797,1
7408,673881,Surname7407,719,Spain,Male,27,8,2005.5750011929717,4,1,1,15916.753693393592,1
7409,962041,Surname7408,562,Germany,Male,36,6,56682.0595131396,3,1,0,192065.8083125405,0
7410,105209,Surname7409,746,Spain,Female,40,1,69771.86224319035,1,0,1,115081.2523518898,0
7411,750988,Surname7410,666,France,Female,36,1,139956.16287221626,1,0,0,70346.7839369298,0
7412,499749,Surname7411,661,France,Male,44,9,240307.31897970336,4,1,0,60963.0545386265,0
7413,710885,Surname7412,695,Spain,Male,42,9,116260.62442297561,1,1,0,70272.5094164825,0
7414,369355,Surname7413,548,Germany,Male,33,9,72194.87686932627,4,0,1,50821.73139009398,0
7415,109927,Surname7414,525,Spain,Male,32,5,204250.0791922683,1,0,0,56646.87581908848,1
7416,832823,Surname7415,640,Spain,Male,31,7,96445.53050307158,4,1,0,82029.12424081465,0
7417,741621,Surname7416,773,Spain,Male,29,9,35436.71172264037,1,1,0,108922.65798291466,0
7418,255666,Surname7417,555,France,Female,58,10,198644.80279516976,3,0,1,147881.16479925008,1
7419,830212,Surname7418,664,Spain,Female,31,9,603.5971484419089,1,1,0,67590.51748458421,0
7420,308785,Surname7419,592,France,Female,48,10,51278.71170379161,3,1,0,35689.21427988529,0
7421,438526,Surname7420,581,Germany,Male,39,2,158783.28358258586,1,1,1,13910.365072599854,1
7422,239005,Surname7421,690,France,Male,34,0,25615.59933448637,1,0,1,80701.6835704283,1
7423,728068,Surname7422,710,Germany,Female,39,0,63954.563506504855,3,1,1,160274.77570182807,0
7424,664984,Surname7423,586,Germany,Female,40,10,98326.08850934768,2,1,1,72483.67388069537,1
7425,296521,Surname7424,760,Germany,Female,20,1,99104.66521394004,4,0,0,51260.41188881248,0
7426,429760,Surname7425,683,France,Female,37,9,243200.74360699073,2,1,0,183208.18808429904,1
7427,549764,Surname7426,630,Spain,Female,38,5,168886.42411749938,1,0,0,135835.46092720312,1
7428,257195,Surname7427,677,France,Female,34,1,9255.354667683596,4,1,0,195375.58868644788,0
7429,501013,Surname7428,812,Germany,Female,18,5,55337.560516856705,4,1,1,116558.99054029331,0
7430,150013,Surname7429,710,Spain,Female,34,10,154107.7600986548,4,0,1,112768.93433728663,1
7431,501562,Surname7430,594,France,Male,54,0,178355.70711132366,4,1,0,194673.00749572055,1
7432,316486,Surname7431,648,Germany,Female,43,8,95149.06257673356,3,1,0,126026.07817316793,1
7433,526888,Surname7432,660,Germany,Female,27,6,214142.92621059724,2,1,0,107799.38163154638,1
7434,510869,Surname7433,703,Spain,Female,46,0,235856.99755709583,2,1,0,55356.776610988854,0
7435,935988,Surname7434,669,France,Male,26,8,153515.57792897016,3,1,0,82758.00740377039,1
7436,863638,Surname7435,801,Spain,Female,40,8,140597.4139906524,2,1,1,116794.15768972361,0
7437,650428,Surname7436,631,Spain,Male,40,10,187701.36327208256,1,0,0,117214.33975641338,1
7438,363328,Surname7437,511,Spain,Male,34,9,195510.9470388035,4,1,1,96537.70876905744,0
7439,527709,Surname7438,667,Spain,Male,48,10,53858.74203931992,1,0,1,140992.32187662832,0
7440,780206,Surname7439,614,France,Male,45,5,120892.46232603442,1,0,1,39814.37426294737,0
7441,211361,Surname7440,529,Spain,Male,30,1,111858.16513821497,2,0,1,174821.3143666729,0
7442,777555,Surname7441,593,Germany,Female,35,1,235366.6970343649,3,0,1,150102.80349963708,1
7443,892038,Surname7442,621,Germany,Female,29,7,27941.485171749213,3,1,0,166574.74535136088,0
7444,497172,Surname7443,741,Germany,Male,32,8,235867.6176741523,1,1,0,16719.71809211121,0
7445,116555,Surname7444,531,Spain,Male,44,3,143148.63638598533,4,0,0,158612.9066177423,1
7446,624213,Surname7445,677,Germany,Male,37,1,72013.23577571067,1,0,1,150533.76019238206,0
7447,714673,Surname7446,827,France,Male,48,4,217335.86621310408,4,1,1,13853.997044589476,0
7448,511906,Surname7447,636,Spain,Male,22,6,12606.221249254617,4,1,1,95658.86680933354,0
7449,420646,Surname7448,633,Spain,Female,40,3,79735.04617423599,1,1,0,67897.98066213782,0
7450,355658,Surname7449,707,Spain,Male,46,8,188134.1535397266,1,0,0,58573.738211802665,0
7451,542065,Surname7450,691,France,Male,39,3,206922.93469232263,2,0,0,39836.09973993035,1
7452,781707,Surname7451,763,Spain,Male,24,7,41874.47179264864,4,0,0,58134.75872063446,0
7453,854085,Surname7452,636,Spain,Female,27,2,235442.34942934784,1,1,0,154803.38617663985,1
7454,203844,Surname7453,706,Germany,Female,47,5,13430.628978035125,2,1,1,182485.71324908335,0
7455,191321,Surname7454,707,Germany,Female,32,5,108388.71688265516,4,1,1,76707.06877642692,0
7456,935488,Surname7455,623,Spain,Male,30,2,24361.858603205776,1,1,0,64224.36511318494,1
7457,819211,Surname7456,640,France,Male,34,1,24424.43744585829,4,1,0,65702.15515599841,0
7458,198234,Surname7457,649,Germany,Female,35,5,228474.65589043224,4,1,0,111518.96358923818,0
7459,574718,Surname7458,550,Spain,Female,49,6,225991.26085106295,3,1,0,18667.59180839934,1
7460,851993,Surname7459,618,Germany,Female,20,6,153814.58838834002,2,0,0,119180.67788041508,0
7461,825571,Surname7460,769,Germany,Male,43,9,241572.18094844816,3,0,1,184831.5031109136,0
7462,928282,Surname7461,733,France,Male,52,10,122763.32078449667,3,0,1,103567.01831840121,1
7463,571761,Surname7462,603,Spain,Female,47,0,195713.877354285,3,0,1,85711.46847959392,0
7464,389987,Surname7463,648,Germany,Female,61,5,24317.343853157592,1,0,0,17546.37514127052,0
7465,424464,Surname7464,727,Spain,Male,33,8,98904.372699429,3,0,1,114064.83525180824,0
7466,654081,Surname7465,685,France,Female,46,8,128772.98104970361,3,1,1,35915.027525742255,1
7467,773217,Surname7466,713,France,Male,37,1,194537.3949720176,4,0,1,97700.22711328842,1
7468,119627,Surname7467,692,Germany,Female,32,3,83620.34926938111,3,0,1,68697.91517250308,0
7469,423966,Surname7468,667,France,Male,18,5,245084.08591209882,4,0,1,59560.22661343681,0
7470,577317,Surname7469,636,Germany,Male,33,3,183707.51583877468,2,0,0,191929.61819713496,0
7471,322633,Surname7470,554,Spain,Female,48,8,133241.97702868265,4,1,0,159661.40600917424,0
7472,417942,Surname7471,705,Germany,Male,20,1,82691.23275476173,1,1,0,32709.682076163568,0
7473,848728,Surname7472,632,Germany,Male,58,9,160512.16415378646,3,1,1,70088.25584876421,0
7474,799476,Surname7473,518,France,Female,42,5,168265.75925019648,1,1,0,143638.55147865528,1
7475,437462,Surname7474,606,Spain,Male,26,0,169795.5049084135,2,1,1,166476.1800277781,0
7476,466330,Surname7475,718,Spain,Female,40,8,146549.8094312627,1,1,0,110036.65149107538,0
7477,882479,Surname7476,496,Germany,Male,44,0,100121.04805416716,4,0,0,181056.91152581933,1
7478,450046,Surname7477,567,Spain,Female,33,7,204163.78847471188,3,0,1,78700.2238900037,0
7479,521773,Surname7478,660,Spain,Male,31,8,64568.47023809109,4,1,0,24464.612182980243,0
7480,433478,Surname7479,762,Germany,Male,57,0,156346.6779598361,1,1,1,188887.86477247693,0
7481,568379,Surname7480,729,Germany,Female,34,0,117917.94788182175,4,0,0,88613.16820017298,0
7482,468863,Surname7481,770,Spain,Female,36,9,223209.43080313786,1,1,0,14385.179716094393,0
7483,223099,Surname7482,666,Germany,Male,51,6,147638.72288609797,1,1,1,146647.98780460958,1
7484,833362,Surname7483,633,France,Female,37,9,213917.72958882118,1,1,1,57838.553174936875,1
7485,797974,Surname7484,717,Spain,Female,45,4,238329.08742681806,1,0,1,27292.9401863541,1
7486,374864,Surname7485,578,Germany,Male,33,10,31756.03280708608,2,0,1,170372.44876317887,0
7487,419752,Surname7486,571,Spain,Female,31,2,138798.11188128407,3,0,0,56088.72281348821,0
7488,207449,Surname7487,557,Spain,Male,41,8,220993.94678045012,4,0,0,113240.61996375976,0
7489,202828,Surname7488,737,France,Female,28,1,218018.42466050174,4,0,0,126330.45728571979,0
7490,226613,Surname7489,583,France,Male,42,5,48977.32969207114,4,1,1,189552.6047615204,1
7491,172095,Surname7490,730,Spain,Female,28,3,120341.74862667799,1,0,1,85332.47611561963,0
7492,730212,Surname7491,661,France,Male,41,4,55774.13003857698,1,0,0,105267.31220871735,0
7493,577910,Surname7492,738,Germany,Male,50,1,224204.41769795047,3,1,1,67320.788220713,0
7494,720740,Surname7493,561,Spain,Female,18,0,807.3357483150967,3,1,0,98619.34067204797,0
7495,187593,Surname7494,599,France,Female,33,8,54599.99387744008,3,1,1,11343.114793540395,0
7496,791252,Surname7495,686,Spain,Male,18,2,102258.49528250028,4,0,0,173152.57909660242,0
7497,993407,Surname7496,615,Spain,Female,35,5,55284.146928128386,3,0,0,22530.852747155513,0
7498,439386,Surname7497,450,Germany,Male,41,8,243395.33137186288,1,0,1,56756.57507716522,1
7499,226202,Surname7498,540,Germany,Male,34,0,61006.64862512589,3,0,0,146629.65788421786,0
7500,177606,Surname7499,560,Germany,Female,18,4,90578.73444623951,2,1,0,131894.33822994944,0
7501,223769,Surname7500,566,France,Female,46,3,43517.911867763905,1,0,0,152833.7382266489,1
7502,218542,Surname7501,704,France,Female,23,2,231667.35215936895,2,0,0,105996.4454551261,0
7503,468582,Surname7502,676,France,Male,46,1,102819.1269065189,3,1,0,186433.61087698815,0
7504,887356,Surname7503,662,Germany,Female,30,2,65462.010323635746,2,1,1,189549.01453641453,1
7505,675610,Surname7504,810,Spain,Female,29,0,61529.72676429128,1,1,1,154003.26962699764,0
7506,257550,Surname7505,744,Germany,Female,38,0,146403.9995911498,4,0,1,71123.67497686678,1
7507,695330,Surname7506,714,France,Male,48,7,244411.33889094443,1,0,0,17819.670574215725,1
7508,670706,Surname7507,530,France,Female,57,4,243543.02206581275,1,0,0,114372.70677731423,1
7509,555433,Surname7508,654,France,Female,33,1,245420.19170235912,1,1,0,11721.124484639324,1
7510,724987,Surname7509,673,Germany,Male,24,2,96660.7920724451,2,0,1,163784.48302958632,0
7511,190140,Surname7510,616,France,Female,41,1,228604.7950908797,1,0,1,121728.46064553884,1
7512,566978,Surname7511,786,Germany,Male,24,9,111097.63302158851,1,1,1,127595.49136382376,0
7513,636069,Surname7512,654,Spain,Female,45,1,127641.75266975081,1,0,0,21481.096807660688,0
7514,498731,Surname7513,551,Germany,Male,42,3,129974.99790271338,3,0,0,121311.80513694439,1
7515,479502,Surname7514,570,France,Male,51,3,15897.980015988938,2,0,0,44150.077139657405,0
7516,398277,Surname7515,832,Spain,Male,48,6,44266.95748801146,3,1,1,86498.46259252426,0
7517,197628,Surname7516,616,France,Female,39,1,221523.4654424622,1,1,1,70642.38390772707,0
7518,701234,Surname7517,483,Spain,Female,38,8,224089.1169701451,3,0,0,56795.6618461863,0
7519,185058,Surname7518,602,France,Male,29,6,50498.36613569409,4,1,0,94943.47285989157,0
7520,581799,Surname7519,503,Germany,Female,28,3,75659.40932278628,1,0,1,154767.4167369807,1
7521,251542,Surname7520,723,France,Female,37,6,207452.24734459908,3,0,0,54312.02537885039,0
7522,405273,Surname7521,493,Germany,Female,27,9,51042.02463712659,1,1,1,106990.94595403114,1
7523,370675,Surname7522,537,Germany,Male,35,10,220206.15595051405,4,0,0,77763.72229607386,1
7524,399182,Surname7523,650,Spain,Female,33,0,205797.76258066265,1,1,0,134292.59791794955,0
7525,450083,Surname7524,738,Germany,Male,43,6,201887.5560692464,1,1,1,117740.5077467643,1
7526,142674,Surname7525,644,Germany,Male,37,5,222936.4647680329,3,0,0,133511.1811255005,1
7527,227572,Surname7526,549,Germany,Female,47,8,221730.17973200043,1,1,0,196634.40294352817,0
7528,850018,Surname7527,664,Spain,Female,34,7,229301.9760782335,4,0,1,106327.96251652876,1
7529,575692,Surname7528,612,France,Male,26,1,219885.55479286323,4,0,1,29527.690241762026,1
7530,391975,Surname7529,740,France,Female,43,10,151730.57884494888,3,1,0,18516.08617598348,0
7531,681462,Surname7530,718,Germany,Female,36,2,39431.29094133216,1,0,1,19571.370884305335,0
7532,897711,Surname7531,607,Germany,Male,35,2,152285.14405347683,2,1,1,76913.57998339027,1
7533,531436,Surname7532,712,France,Female,33,5,235552.91536040054,1,1,0,147678.32939001254,1
7534,947042,Surname7533,671,Germany,Male,37,1,241918.7509008804,2,0,0,169620.49328075463,0
7535,545935,Surname7534,759,France,Male,35,10,182115.89105123506,1,1,1,122868.94212180476,0
7536,880296,Surname7535,708,Spain,Female,43,1,173458.87371826984,4,0,1,101197.03790666073,1
7537,153051,Surname7536,693,Germany,Male,45,3,234608.75990303,4,1,0,170861.2072094437,0
7538,303085,Surname7537,756,Germany,Female,34,0,72819.31325506805,1,0,1,20777.242533069475,0
7539,418796,Surname7538,651,France,Female,57,0,37745.380928139864,1,1,1,71481.75585784519,0
7540,165524,Surname7539,588,France,Female,32,0,72500.18663770452,4,1,0,20900.269080484813,1
7541,576152,Surname7540,666,Spain,Male,38,4,237237.1322406477,1,1,0,186910.0004922346,1
7542,368614,Surname7541,621,Germany,Male,21,8,53076.89327725645,1,0,1,26946.555039809013,0
7543,560814,Surname7542,698,France,Male,36,3,56184.47757507075,3,0,0,192314.63830036813,0
7544,617733,Surname7543,654,Spain,Female,35,7,48237.27450537349,3,1,1,148855.99662097575,0
7545,415617,Surname7544,682,France,Female,37,6,121199.91844233366,3,0,1,103962.40883521938,0
7546,855477,Surname7545,553,France,Male,47,5,199097.11062519587,2,0,0,69394.77678020549,0
7547,144439,Surname7546,690,Spain,Female,54,8,95463.03265000986,4,1,0,112045.31217946215,0
7548,376452,Surname7547,547,Spain,Female,49,9,25030.245646036343,1,0,1,132111.70775286263,1
7549,191563,Surname7548,726,Spain,Male,36,0,185050.53085649284,4,0,0,101447.52240270699,0
7550,851616,Surname7549,727,Spain,Male,39,6,152457.32922370904,1,1,1,184324.79034904964,0
7551,397225,Surname7550,677,Spain,Male,53,8,119787.49933371876,1,1,0,36466.3725756582,0
7552,830602,Surname7551,674,Spain,Female,27,9,241024.67401944243,4,1,0,34395.8994080039,1
7553,543599,Surname7552,632,Germany,Female,45,1,117606.09755565188,2,0,1,158108.58713723617,0
7554,634125,Surname7553,601,Spain,Female,29,3,183132.27785358444,2,0,1,116537.16262100845,0
7555,859495,Surname7554,648,Germany,Male,49,4,39625.06654446887,2,1,0,87156.70241169201,0
